"id","status","sort","name","slug","image","description","type","crosses","breeder","effects","ailment","flavor","location","terpenes","thc","thca","thcv","cbd","cbda","cbdv","cbn","cbg","cbgm","cbgv","cbc","cbcv","cbv","cbe","cbt","cbl"
"947","2","0","Goddess OG",NULL,NULL,NULL,"Hybrid",NULL,"Scissor Drifters Deliveries",NULL,NULL,NULL,"San Pedro, CA",NULL,"1700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"948","2","0","Master Cookies",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,"Pasadena, CA",NULL,"2500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"949","2","0","Gorilla Glue #4",NULL,NULL,NULL,"Hybrid",NULL,"Joesy Whales",NULL,NULL,NULL,"Beckwourth, CA",NULL,"1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"950","2","0","Super Glue",NULL,NULL,NULL,"Hybrid",NULL,"Organic Gardeners",NULL,NULL,NULL,", CA",NULL,"2100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"951","2","0","RJ OG",NULL,NULL,NULL,"Indica",NULL,"BROG",NULL,NULL,NULL,"Pomona, CA",NULL,"1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"952","2","0","Kryptilla",NULL,NULL,NULL,"Inorga",NULL,"Sunnybrook",NULL,NULL,NULL,"Chatsworth, CA",NULL,"2300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"953","2","0","Snowcap OG",NULL,NULL,NULL,"Indica",NULL,"Grace Organics",NULL,NULL,NULL,"San Juan Capistrano, CA",NULL,"1700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"954","2","0","OG #18",NULL,NULL,NULL,,NULL,"San Bernardino Community Care",NULL,NULL,NULL,"San Bernardino, CA",NULL,"1600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"955","2","0","Alien OG",NULL,NULL,NULL,"Hybrid",NULL,"The Rising Sun Farm",NULL,NULL,NULL,"Mountain Ranch, CA",NULL,"900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"956","2","0","Blackjack",NULL,NULL,NULL,"Hybrid",NULL,"The Rising Sun Farm",NULL,NULL,NULL,"Mountain Ranch, CA",NULL,"1400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"957","2","0","Girl Scout Cookies +",NULL,NULL,NULL,"Hybrid",NULL,"The Rising Sun Farm",NULL,NULL,NULL,"Mountain Ranch, CA",NULL,"1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"958","2","0","Do-Si-Dos +",NULL,NULL,NULL,"Hybrid",NULL,"The Rising Sun Farm",NULL,NULL,NULL,"Mountain Ranch, CA",NULL,"1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"959","2","0","Girls Scout Cookies",NULL,NULL,NULL,"Hybrid",NULL,"The Rising Sun Farm",NULL,NULL,NULL,"Mountain Ranch, CA",NULL,"1600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"960","2","0","Do-Si-Dos",NULL,NULL,NULL,"Indica",NULL,"The Rising Sun Farm","Relaxed, Euphoric, Happy, Sleepy, Uplifted, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Insomnia, Lack of Appetite","Earthy, Sweet","Mountain Ranch, CA",NULL,"1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"961","2","0","Birthday Cake",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,"Mountain Ranch, CA",NULL,"1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"962","2","0","Peanut Butter Cookies",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,"Palmdale, CA",NULL,"1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"963","2","0","San Fernando OG",NULL,NULL,NULL,"Hybrid",NULL,"Cultivation Specialists",NULL,NULL,NULL,"Palmdale, CA",NULL,"1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"964","2","0","Mad Man OG",NULL,NULL,NULL,"Hybrid",NULL,"Cultivation Specialists",NULL,NULL,NULL,"Palmdale, CA",NULL,"1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"965","2","0","Royal Hillbilly Kush",NULL,NULL,NULL,"Hybrid",NULL,"Caveman",NULL,NULL,NULL,"Corona, CA",NULL,"1100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"966","2","0","Healing Rain",NULL,NULL,NULL,"Hybrid",NULL,"Caveman",NULL,NULL,NULL,"Corona, CA",NULL,"1400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"967","2","0","Dube OG",NULL,NULL,NULL,"Hybrid",NULL,"Caveman",NULL,NULL,NULL,"Corona, CA",NULL,"1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"968","2","0","AK Hash Plant",NULL,NULL,NULL,"Indica",NULL,"Dispensaries Data",NULL,NULL,NULL,", CA",NULL,"1700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"969","2","0","Wet Dream",NULL,NULL,NULL,"Sativa",NULL,"Dispensaries Data","Euphoric, Uplifted, Happy, Energetic, Relaxed, Dry Mouth, Anxious","Depression, Stress, Lack of Appetite","Earthy",", CA",NULL,"1200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"970","2","0","BD 28",NULL,NULL,NULL,,NULL,"Pannag Holdings",NULL,NULL,NULL,"Capo Beach, CA",NULL,"900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"971","2","0","Platinum Cookies",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,"Richmond, CA",NULL,"1300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"972","2","0","Platinum OG Kush",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,"Richmond, CA",NULL,"1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"973","2","0","Blue Cookies",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,"Richmond, CA",NULL,"2100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"974","2","0","Ripped Bubba",NULL,NULL,NULL,"Hybrid",NULL,"TGA Seeds",NULL,NULL,NULL,"Richmond, CA",NULL,"1400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"975","2","0","Blueberry Cookies",NULL,NULL,NULL,"Hybrid",NULL,"Medicine Man Seeds",NULL,NULL,NULL,"Richmond, CA",NULL,"1300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"976","2","0","Sunset Sherbert",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,"Richmond, CA",NULL,"1300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"977","2","0","O.D. OG Kush",NULL,NULL,NULL,"Hybrid",NULL,"Holistic Healing Collective",NULL,NULL,NULL,"Richmond, CA",NULL,"1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"978","2","0","Swiss Tsu, M0",NULL,NULL,NULL,"Hybrid",NULL,"Ron H.",NULL,NULL,NULL,"Los Angeles, CA",NULL,"500","0","0","900","0","0","90000","0","0","0","0","0","0","0","0","0"
"979","2","0","Purple Skywalker Mango",NULL,NULL,NULL,"Outdoo",NULL,"Eubanks",NULL,NULL,NULL,"Riverside, CA",NULL,"900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"980","2","0","Skittles",NULL,NULL,NULL,"Hybrid",NULL,"OMG PMO Collective",NULL,NULL,NULL,"Sherman Oaks, CA",NULL,"1600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"981","2","0","LRBL- Purple Urkel x...",NULL,NULL,NULL,"Hybrid",NULL,"Humboldt County Housewives",NULL,NULL,NULL,"Humboldt, CA",NULL,"1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"982","2","0","LRBL- GSC",NULL,NULL,NULL,,NULL,"Humboldt County Housewives",NULL,NULL,NULL,"Humboldt, CA",NULL,"1700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"983","2","0","LRBL- SFV OG",NULL,NULL,NULL,,NULL,"Humboldt County Housewives",NULL,NULL,NULL,"Humboldt, CA",NULL,"1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"984","2","0","Sherbert",NULL,NULL,NULL,"Hybrid",NULL,"OMG PMO Collective",NULL,NULL,NULL,"Sherman Oaks, CA",NULL,"1700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"985","2","0","Firewalker OG",NULL,NULL,NULL,"Sativa",NULL,"OMG PMO Collective","Relaxed, Uplifted, Energetic, Euphoric, Happy, Dry Mouth, Anxious","Stress, Pain, Depression, Insomnia, Lack of Appetite","Pine, Earthy","Sherman Oaks, CA",NULL,"1400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"986","2","0","Thai-Dye",NULL,NULL,NULL,"Hybrid",NULL,"Medipsych West",NULL,NULL,NULL,"Simi Valley, CA",NULL,"1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"987","2","0","Nando Og",NULL,NULL,NULL,,NULL,"Puff N Stuff Farms",NULL,NULL,NULL,"Glendora, CA",NULL,"1600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"988","2","0","9 Pound Hammer",NULL,NULL,NULL,"Hybrid",NULL,"TGA Seeds","Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Anxious","Stress, Pain, Insomnia, Depression, Muscle Spasms","Earthy, Sweet, Berry","Glendora, CA",NULL,"1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"989","2","0","1ST 48",NULL,NULL,NULL,"Sativa",NULL,"The Cultivation Workshop",NULL,NULL,NULL,"Pasadena, CA",NULL,"1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"990","2","0","CBD Kush #2",NULL,NULL,NULL,"Hybrid",NULL,"Grace Organics",NULL,NULL,NULL,"San Juan Capistrano, CA",NULL,"400","0","0","800","0","0","80000","0","0","0","0","0","0","0","0","0"
"991","2","0","Holy Grail",NULL,NULL,NULL,"Hybrid",NULL,"Earthwise Growers",NULL,NULL,NULL,", CA",NULL,"900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"992","2","0","Chocolate Fondue",NULL,NULL,NULL,"Hybrid",NULL,"DNA Genetics","Relaxed, Uplifted, Happy, Talkative, Euphoric, Dry Mouth, Anxious","Depression, Stress, Nausea, Lack of Appetite","Sweet, Earthy","Lake Forest, CA",NULL,"1100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"993","2","0","Cherry OG",NULL,NULL,NULL,"Hybrid",NULL,"Emerald Triangle",NULL,NULL,NULL,"Pasadena, CA",NULL,"1600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"994","2","0","Mazar x White Rhino",NULL,NULL,NULL,"Hybrid",NULL,"Caligreen",NULL,NULL,NULL,"Van Nuys, CA",NULL,"1600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"995","2","0","Sapphire Scout",NULL,NULL,NULL,"Hybrid",NULL,"Humboldt Seed Organisation",NULL,NULL,NULL,"Lake Forest, CA",NULL,"2000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"996","2","0","Litt Gorilla Glue #4",NULL,NULL,NULL,"Hybrid",NULL,"Litt",NULL,NULL,NULL,"North Hollywood, CA",NULL,"1100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"997","2","0","Bird Blazer",NULL,NULL,NULL,"Hybrid",NULL,"Caveman",NULL,NULL,NULL,"Corona, CA",NULL,"2000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"998","2","0","SFV",NULL,NULL,NULL,"Sativa",NULL,"Caveman",NULL,NULL,NULL,"Corona, CA",NULL,"1700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"999","2","0","Private Reserve",NULL,NULL,NULL,"Indica",NULL,"The Cultivation Workshop",NULL,NULL,NULL,"Pasadena, CA",NULL,"1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000","2","0","O.D. Shreck",NULL,NULL,NULL,"Sativa",NULL,"Holistic Healing Collective",NULL,NULL,NULL,"Richmond, CA",NULL,"1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1001","2","0","Blueberry OG",NULL,NULL,NULL,"Hybrid",NULL,"Apothecary Seed Company",NULL,NULL,NULL,"Richmond, CA",NULL,"1600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1002","2","0","Gelato",NULL,NULL,NULL,"Hybrid",NULL,"Holistic Healing Collective",NULL,NULL,NULL,"Richmond, CA",NULL,"1400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1003","2","0","Trinity OG",NULL,NULL,NULL,"Sativa",NULL,"PAPA GANJA",NULL,NULL,NULL,"Lake Forest, CA",NULL,"1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1004","2","0","Strawberry Tahoe",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,"Lake Forest, CA",NULL,"1400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1005","2","0","Blue Diamond",NULL,NULL,NULL,"Hybrid",NULL,"BioQueen Seeds","Euphoric, Relaxed, Happy, Uplifted, Sleepy, Paranoid, Dry Mouth, Anxious","Stress, Depression, Pain","Sweet, Earthy","Lake Forest, CA",NULL,"1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1006","2","0","Black Jack (R)",NULL,NULL,NULL,"Sativa",NULL,"California Alternative...",NULL,NULL,NULL,"Venice, CA",NULL,"1700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1007","2","0","Sour D.",NULL,NULL,NULL,"Sativa",NULL,"PAPA GANJA",NULL,NULL,NULL,"Lake Forest, CA",NULL,"2200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1008","2","0","Soul Assassin OG",NULL,NULL,NULL,"Hybrid",NULL,"Gabriele",NULL,NULL,NULL,",",NULL,"1200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1009","2","0","Dube Dee",NULL,NULL,NULL,"Hybrid",NULL,"Caveman",NULL,NULL,NULL,"Corona, CA",NULL,"1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1010","2","0","Dube Doo",NULL,NULL,NULL,"Hybrid",NULL,"Caveman",NULL,NULL,NULL,"Corona, CA",NULL,"2400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1011","2","0","King Leet",NULL,NULL,NULL,"Hybrid",NULL,"Caveman",NULL,NULL,NULL,"Corona, CA",NULL,"2100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1012","2","0","Daking",NULL,NULL,NULL,"Hybrid",NULL,"Caveman",NULL,NULL,NULL,"Corona, CA",NULL,"2000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1013","2","0","Cherry Pie",NULL,NULL,NULL,"Indica",NULL,"Holistic Healing Collective",NULL,NULL,NULL,"Richmond, CA",NULL,"1700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1014","2","0","Wu Tang",NULL,NULL,NULL,"Hybrid",NULL,"Culinary Bud Delights",NULL,NULL,NULL,"Santa Monica, CA",NULL,"1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1015","2","0","Key Lime Sherbert",NULL,NULL,NULL,"Hybrid",NULL,"Holistic Healing Collective",NULL,NULL,NULL,"Richmond, CA",NULL,"2300","0","0","100","0","0","10000","0","0","0","0","0","0","0","0","0"
"1016","2","0","Cookie",NULL,NULL,NULL,"Hybrid",NULL,"OMG PMO Collective",NULL,NULL,NULL,"Sherman Oaks, CA",NULL,"1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1017","2","0","Monkey Cheese",NULL,NULL,NULL,"Hybrid",NULL,"OMG PMO Collective",NULL,NULL,NULL,"Sherman Oaks, CA",NULL,"1300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1018","2","0","Outside Swiss Tsu",NULL,NULL,NULL,"Hybrid",NULL,"Ron H.",NULL,NULL,NULL,"Los Angeles, CA",NULL,"600","0","0","1100","0","0","110000","0","0","0","0","0","0","0","0","0"
"1019","2","0","0.1 Swiss Tsu",NULL,NULL,NULL,"Hybrid",NULL,"Ron H.",NULL,NULL,NULL,"Los Angeles, CA",NULL,"800","0","0","1000","0","0","100000","0","0","0","0","0","0","0","0","0"
"1020","2","0","4.1 Swiss Tsu",NULL,NULL,NULL,"Hybrid",NULL,"Ron H.",NULL,NULL,NULL,"Los Angeles, CA",NULL,"0","0","0","1000","0","0","100000","0","0","0","0","0","0","0","0","0"
"1021","2","0","4.0 Swiss Tsu",NULL,NULL,NULL,"Hybrid",NULL,"Ron H.",NULL,NULL,NULL,"Los Angeles, CA",NULL,"100","0","0","1000","0","0","100000","0","0","0","0","0","0","0","0","0"
"1022","2","0","Royal Kush",NULL,NULL,NULL,"Hybrid",NULL,"G13 Labs",NULL,NULL,NULL,"San Juan Capistrano, CA",NULL,"1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1023","2","0","Healing Rain M2",NULL,NULL,NULL,"Hybrid",NULL,"Caveman",NULL,NULL,NULL,"Corona, CA",NULL,"1700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1024","2","0","Plat. Cookies",NULL,NULL,NULL,"Hybrid",NULL,"PAPA GANJA",NULL,NULL,NULL,"Lake Forest, CA",NULL,"1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1025","2","0","10# Hammer",NULL,NULL,NULL,"Indica",NULL,"PCAM",NULL,NULL,NULL,"Beckwourth, CA",NULL,"2400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1026","2","0","Fireberry",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,"Lake Forest, CA",NULL,"2000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1027","2","0","Healing Rain M1",NULL,NULL,NULL,,NULL,"Caveman",NULL,NULL,NULL,"Corona, CA",NULL,"1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1028","2","0","Fruity Chronic Juice",NULL,NULL,NULL,"Hybrid",NULL,"Delicious Seeds","Relaxed, Euphoric, Happy, Talkative, Creative, Dry Mouth, Anxious","Lack of Appetite, Pain, Stress, Depression","Citrus, Sweet","Lake Forest, CA",NULL,"1600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1029","2","0","Tangie",NULL,NULL,NULL,"Hybrid",NULL,"DNA Genetics","Happy, Uplifted, Energetic, Euphoric, Relaxed, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain, Lack of Appetite","Citrus, Orange, Sweet","El Cajon, CA",NULL,"1400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1030","2","0","Sour Tangie",NULL,NULL,NULL,"Hybrid",NULL,"Reserva Privada","Happy, Uplifted, Euphoric, Relaxed, Energetic, Dry Mouth, Anxious","Stress, Depression, Pain, Lack of Appetite","Citrus, Orange","El Cajon, CA",NULL,"1400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1031","2","0","King Louis OG",NULL,NULL,NULL,"Hybrid",NULL,"Holistic Healing Collective",NULL,NULL,NULL,"Richmond, CA",NULL,"1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1032","2","0","Bubble Gum (MO)",NULL,NULL,NULL,"Hybrid",NULL,"California Alternative...",NULL,NULL,NULL,"Venice, CA",NULL,"1600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1033","2","0","Sweet Purple (MO)",NULL,NULL,NULL,"Hybrid",NULL,"California Alternative...",NULL,NULL,NULL,"Venice, CA",NULL,"1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1034","2","0","Atomic Haze (MO)",NULL,NULL,NULL,"Hybrid",NULL,"California Alternative...",NULL,NULL,NULL,"Venice, CA",NULL,"1300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1035","2","0","PlanCash #1",NULL,NULL,NULL,"Indica",NULL,"Art Art",NULL,NULL,NULL,"Granada Hills, CA",NULL,"1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1036","2","0","Sweetwater Veterans...",NULL,NULL,NULL,"Sativa",NULL,"Humboldt County Housewives",NULL,NULL,NULL,"Humboldt, CA",NULL,"1400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1037","2","0","Blue Snow",NULL,NULL,NULL,"Hybrid",NULL,"Humboldt County Housewives",NULL,NULL,NULL,"Humboldt, CA",NULL,"1600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1038","2","0","OD Jack Herer",NULL,NULL,NULL,"Sativa",NULL,"Holistic Healing Collective",NULL,NULL,NULL,"Richmond, CA",NULL,"1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1039","2","0","Monster Cookies",NULL,NULL,NULL,"Hybrid",NULL,"303 Seeds","Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Depression","Earthy, Grape, Sweet","Richmond, CA",NULL,"2100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1040","2","0","Head Band",NULL,NULL,NULL,"Hybrid",NULL,"Litt",NULL,NULL,NULL,"North Hollywood, CA",NULL,"2100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1041","2","0","Harle 4",NULL,NULL,NULL,"Hybrid",NULL,"CR Remedies",NULL,NULL,NULL,"Lancaster, CA",NULL,"0","0","0","1300","0","0","130000","0","0","0","0","0","0","0","0","0"
"1042","2","0","Harle 3",NULL,NULL,NULL,"Hybrid",NULL,"CR Remedies",NULL,NULL,NULL,"Lancaster, CA",NULL,"0","0","0","1300","0","0","130000","0","0","0","0","0","0","0","0","0"
"1043","2","0","Harle 2",NULL,NULL,NULL,"Hybrid",NULL,"CR Remedies",NULL,NULL,NULL,"Lancaster, CA",NULL,"0","0","0","1400","0","0","140000","0","0","0","0","0","0","0","0","0"
"1044","2","0","Charlie Sheen",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,"San Diego, CA",NULL,"100","0","0","1900","0","0","190000","0","0","0","0","0","0","0","0","0"
"1045","2","0","Wappa (D)",NULL,NULL,NULL,"Indica",NULL,"California Alternative...",NULL,NULL,NULL,"Venice, CA",NULL,"1700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1046","2","0","Magic Bud (W)",NULL,NULL,NULL,"Indica",NULL,"California Alternative...",NULL,NULL,NULL,"Venice, CA",NULL,"1900","0","0","100","0","0","10000","0","0","0","0","0","0","0","0","0"
"1047","2","0","All Kush (W)",NULL,NULL,NULL,"Indica",NULL,"California Alternative...",NULL,NULL,NULL,"Venice, CA",NULL,"1700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1048","2","0","Lucid Bolt (W)",NULL,NULL,NULL,"Indica",NULL,"California Alternative...",NULL,NULL,NULL,"Venice, CA",NULL,"1200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1049","2","0","Wappa (W)",NULL,NULL,NULL,"Indica",NULL,"California Alternative...",NULL,NULL,NULL,"Venice, CA",NULL,"1400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1050","2","0","All Kush (D)",NULL,NULL,NULL,"Indica",NULL,"California Alternative...",NULL,NULL,NULL,"Venice, CA",NULL,"1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1051","2","0","Jack Tangie",NULL,NULL,NULL,,NULL,"PAPA GANJA",NULL,NULL,NULL,"Lake Forest, CA",NULL,"1700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1052","2","0","Erlich Bachman Slider",NULL,NULL,NULL,"Hybrid",NULL,"OMG PMO Collective",NULL,NULL,NULL,"Sherman Oaks, CA",NULL,"1600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1053","2","0","Cheese x Lavender",NULL,NULL,NULL,"Hybrid",NULL,"OMG PMO Collective",NULL,NULL,NULL,"Sherman Oaks, CA",NULL,"1400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1054","2","0","Santa Cruz Girl Scout...",NULL,NULL,NULL,"Hybrid",NULL,"OMG PMO Collective",NULL,NULL,NULL,"Sherman Oaks, CA",NULL,"1200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1055","2","0","Gelato #1",NULL,NULL,NULL,"Hybrid",NULL,"Cookie Family",NULL,NULL,NULL,"Richmond, CA",NULL,"1200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1056","2","0","HD- Mango KCB",NULL,NULL,NULL,"Indica",NULL,"Delta Nine Extractions",NULL,NULL,NULL,"Antelope Valley, CA",NULL,"1400","0","0","100","0","0","10000","0","0","0","0","0","0","0","0","0"
"1057","2","0","Madusa OG",NULL,NULL,NULL,"Hybrid",NULL,"kalico",NULL,NULL,NULL,", CA",NULL,"1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1058","2","0","Lemon OG Seeded",NULL,NULL,NULL,"Hybrid",NULL,"Valuable Productions LLC",NULL,NULL,NULL,"Valley Village, CA",NULL,"1700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1059","2","0","Cooking Nugs Seeded",NULL,NULL,NULL,"Hybrid",NULL,"Valuable Productions LLC",NULL,NULL,NULL,"Valley Village, CA",NULL,"1400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1060","2","0","F-3",NULL,NULL,NULL,"Organi",NULL,"CVPC",NULL,NULL,NULL,"Pasadena, CA",NULL,"1600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1061","2","0","Biker Kush",NULL,NULL,NULL,"Hybrid",NULL,"Greenway Patient Association",NULL,NULL,NULL,"Torrance, CA",NULL,"1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1062","2","0","Purple OG (D)",NULL,NULL,NULL,"Hybrid",NULL,"California Alternative...",NULL,NULL,NULL,"Venice, CA",NULL,"2100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1063","2","0","White Berry (W)",NULL,NULL,NULL,"Hybrid",NULL,"California Alternative...",NULL,NULL,NULL,"Venice, CA",NULL,"1300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1064","2","0","Nebula 2 (W)",NULL,NULL,NULL,"Hybrid",NULL,"California Alternative...",NULL,NULL,NULL,"Venice, CA",NULL,"500","0","0","900","0","0","90000","0","0","0","0","0","0","0","0","0"
"1065","2","0","Santa Sativa (MO)",NULL,NULL,NULL,"Hybrid",NULL,"California Alternative...",NULL,NULL,NULL,"Venice, CA",NULL,"1300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1066","2","0","Durga Mata (D)",NULL,NULL,NULL,"Hybrid",NULL,"California Alternative...",NULL,NULL,NULL,"Venice, CA",NULL,"1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1067","2","0","HD- Fire Power OG",NULL,NULL,NULL,"Hybrid",NULL,"Delta Nine Extractions",NULL,NULL,NULL,"Antelope Valley, CA",NULL,"2000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
